solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
1636148068921376768,Gaia DR3 13898793343318144,13898793343318144,124512907,2016.0,47.161619603691,0.030863754,8.47140235195367,0.02164106,8.021724569884904,0.030101342,266.4906,74.47622,-2.866083810001672,0.034551375,74.42105325099357,0.023511315,-0.43490696,0.42804348,-0.24085577,0.17665648,-0.510997,0.20679985,-0.08734128,-0.037293464,-0.021400286,-0.16312616,144,144,143,1,1.7497307,661.4683,0.14807442,23.57916,31,True,1.4758148,,,,,,,,16,12,0.04981972,16,6,12,0.073552266,161.40393,0,0,1.1046512,,,,,,,,,False,144,75050132.36332153,25777.812,2911.4236,5.998988,15,33744800.9973181,30903.959,1091.9248,6.518025,13,59216349.39808664,160284.75,369.4447,5.3167915,1.238654,0.0,0.0,0.0,0.0,0.0,1.2012334,0.51903677,0.6821966,39.564457,0.12981895,1.0,12.0,0.0,11.0,701.3977,,0.25843677,914.05963,0.6214905,4750.0,2.0,0.0,444.0,8.254795,0.358535,11.0,5.0716376,0.004758981,12.0,,NOT_AVAILABLE,170.83076697880716,-41.300173469982994,47.112384143491326,-8.820411729875287,False,False,0,False,False,False,False,False,True,True,False,1.026299e-13,5.1263117e-13,0.99993986,4965.292,4961.2104,4969.628,2.713,2.7098,2.7164,-0.068,-0.0683,-0.0679,123.4212,122.9344,123.8808,0.2779,0.2741,0.2818,0.2197,0.2166,0.2228,0.1157,0.114,0.1174,MARCS
1636148068921376768,Gaia DR3 15759613694243712,15759613694243712,1436911705,2016.0,47.66178887618479,0.07025856,11.872515688036836,0.0441542,7.417852829290322,0.06582082,112.69767,40.46317,33.20172058586204,0.07179105,-23.128202094031543,0.04951445,-0.34469572,0.47946793,0.17913786,-0.044399157,-0.3291782,-0.059321977,0.21227616,0.06146567,-0.013614779,-0.17966795,113,113,113,0,1.4793626,2280.0105,0.33309966,113.2547,31,False,1.7762814,,,,,,,,13,12,0.10255398,14,5,13,0.09365695,164.75925,1,0,1.0991414,,,,,,,,,False,111,78173896.62666936,49060.49,1593.4187,5.9547124,13,58542996.21343996,86768.1,674.7064,5.9198546,11,31861392.596686374,51015.797,624.53973,5.9897337,1.1564524,0.0,0.0,0.0,0.0,0.0,-0.069879055,-0.03485775,-0.035021305,16.020597,0.8106574,1.0,9.0,0.0,9.0,401.7816,0.1121994,0.45237857,733.2431,5.5002003,9500.0,4.5,0.25,555.0,315.33447,8.676067,8.0,5.984923,0.0054850644,9.0,459.6489,NOT_AVAILABLE,168.39858419922555,-38.41460692785631,48.52063271730072,-5.680539325059422,False,False,0,False,False,True,False,False,False,True,False,1.02246757e-13,5.1071744e-13,0.9999846,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 16370186245017600,16370186245017600,921860986,2016.0,52.60189379567805,0.14781739,11.336366312512377,0.1091181,8.746982301199711,0.15577781,56.150375,21.046888,-13.13448034264113,0.16966449,-16.445575872541,0.1341364,-0.21276943,0.10695563,0.014053506,0.008509857,-0.41821748,0.0085822875,0.14833145,0.07763185,-0.22243503,0.10738936,135,135,133,2,3.9718287,15349.139,0.91838086,978.3333,31,False,1.8116069,,,,,,,,15,11,0.23669153,15,7,7,0.048633695,168.43732,0,0,1.2554324,,,,,,,,,False,128,169319836.5634216,167229.5,1012.4998,5.1155972,15,124681060.92864026,187887.4,663.59454,5.099041,12,70051402.46884423,157198.53,445.62378,5.1343536,1.1500865,0.0,0.0,0.0,0.0,0.0,-0.035312653,-0.016556263,-0.01875639,-3.602746,4.3836856,1.0,7.0,0.0,7.0,520.4909,,3.1025295e-06,733.31714,4.565569,11000.0,4.5,-0.5,555.0,164.52121,40.10661,6.0,5.1332965,0.052555718,7.0,,NOT_AVAILABLE,173.32463381108525,-35.545694377487834,53.0902253733199,-7.440383803492216,False,False,0,False,False,False,False,False,True,True,False,1.03376116e-13,5.163585e-13,0.9998694,9822.604,9783.398,9872.003,3.6732,3.6606,3.6859,-0.4317,-0.5356,-0.3024,120.1578,117.7509,122.3466,0.0068,0.0019,0.0118,0.0065,0.0018,0.0114,0.0035,0.0009,0.0061,A
1636148068921376768,Gaia DR3 17501068313867008,17501068313867008,526480786,2016.0,51.04231214101836,0.038699083,12.62950173067494,0.02912025,6.602719368114749,0.043097835,153.20303,31.525723,24.018562631365317,0.05177849,-20.420084818944225,0.033679944,-0.13618204,0.22336224,0.22554827,-0.06582929,-0.35144967,-0.15734716,0.3610191,0.2747146,-0.09204213,-0.191277,179,179,177,2,8.453374,2765.9136,0.25436532,89.1191,31,True,1.4256618,,,,,,,,20,13,0.0741568,20,5,11,0.03824193,159.4122,0,0,1.4866055,,,,,,,,,False,176,109027249.81912008,56926.56,1915.2264,5.593529,19,42218084.798138656,51991.47,812.0195,6.274796,19,96361864.82515287,329392.84,292.54388,4.7881327,1.271058,0.0,0.0,0.0,0.0,0.0,1.4866633,0.6812668,0.80539656,18.616224,0.130552,1.0,9.0,0.0,8.0,805.46906,,0.47971454,733.31714,0.4563198,5000.0,3.0,0.25,222.0,13.163078,0.32461986,8.0,4.4874625,0.0054859743,9.0,675.3155,NOT_AVAILABLE,170.86880721534612,-35.657785306895654,51.92437853701362,-5.80988789036861,False,False,0,False,False,True,False,False,False,True,False,1.0219287e-13,5.104483e-13,0.99998313,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 18118925129052544,18118925129052544,1544436997,2016.0,38.96851868474252,0.34244305,5.593141310365199,0.21064544,8.09040619012287,0.26464117,30.571232,35.412304,-27.58544339863692,0.5271186,-22.20528137386583,0.28030568,-0.4651173,0.17543916,-0.6889129,0.5026015,-0.43114382,0.4061086,-0.55879736,-0.035370074,0.4073606,-0.5492192,107,107,106,1,15.446953,37417.254,1.3573604,2387.359,31,False,1.462652,,,,,,,,12,10,0.8128978,14,8,12,0.08252813,88.07379,1,0,2.2604077,,,,,,,,,False,111,262359386.43194512,231975.97,1130.9766,4.6401253,14,126075418.46099123,145273.44,867.84906,5.086966,13,192154664.26208436,503016.75,382.00452,4.0387683,1.2129549,0.0,0.0,0.0,0.0,0.0,1.0481977,0.44684076,0.601357,3.8575442,1.3628929,1.0,7.0,0.0,7.0,917.60077,,0.0,895.5556,8.187575,5000.0,3.0,-0.25,222.0,11.577312,0.3775747,6.0,3.8337135,0.005637825,7.0,,NOT_AVAILABLE,164.47826518865904,-48.670600286859546,38.387357256725366,-9.180609989981296,False,False,0,False,False,False,False,False,False,True,False,1.04130395e-13,5.2012604e-13,0.9997913,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 19316224572460416,19316224572460416,1595862244,2016.0,39.02838450657828,0.3217272,6.893339107578528,0.21676202,138.34000380964673,0.31773403,435.39563,2312.0986,1778.585493720961,0.4300584,1477.3061594730598,0.24807107,-0.24049124,0.2905095,0.18928418,0.047821958,-0.13444458,-0.03984323,0.061116487,0.24475853,0.2348757,-0.27859822,112,112,112,0,60.518654,65909.68,1.8008233,4374.046,31,False,1.4764383,,,,,,,,13,11,0.6112753,16,6,7,0.07403043,72.69627,0,0,7.2789974,,,,,,,,,False,122,119019716.79778089,93396.45,1274.3495,5.4983196,14,53425769.766249925,49652.95,1075.9838,6.019165,13,93529704.7046134,307991.97,303.67578,4.820522,1.2347153,0.0,0.0,0.0,0.0,0.0,1.1986432,0.5208454,0.6777978,25.208157,0.1449657,1.0,7.0,0.0,7.0,676.1001,,0.23568404,895.80743,0.5870609,4750.0,4.5,-0.25,222.0,,,,4.595589,0.005086497,7.0,671.1175,NOT_AVAILABLE,163.40600566235537,-47.583452080672224,38.8556136184346,-7.9641922846727295,False,False,0,False,False,True,False,False,False,False,False,1.0885115e-13,5.43706e-13,0.99932396,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 19400302852196096,19400302852196096,689323604,2016.0,38.76719730257708,0.03465892,7.470469368702623,0.032663614,8.785114756194753,0.03858434,227.686,117.26477,-5.952657478359894,0.04532856,-117.11358654463916,0.035577722,0.23952089,0.19396181,0.047059882,0.26197127,-0.14265475,0.22627684,0.17424028,0.16760257,0.14001808,0.17304583,163,163,160,3,9.86148,1822.8993,0.25792328,86.08324,31,True,1.4761097,,,,,,,,19,14,0.06510603,21,8,5,0.04322232,160.47353,23,0,1.6069908,,,,,,,,,False,178,82900477.36832012,45492.652,1822.2828,5.8909745,20,37350013.11190477,47908.543,779.6107,6.4078155,20,65903959.63797117,117649.28,560.1731,5.200617,1.2455173,0.0,0.0,0.0,0.0,0.0,1.2071986,0.51684093,0.6903577,-29.664211,0.11996662,1.0,12.0,0.0,11.0,749.1835,,0.8910221,914.2364,0.38884735,4750.0,2.0,0.0,444.0,8.422704,0.31464905,11.0,4.955243,0.004991198,12.0,,NOT_AVAILABLE,162.60073474318668,-47.26190350915599,38.78912169649856,-7.334995613557371,False,False,0,False,False,False,False,False,True,True,False,1.02347716e-13,5.1122165e-13,0.99996775,4959.0645,4953.4023,4965.881,2.6615,2.6573,2.665,-0.0868,-0.0886,-0.0843,112.5618,112.1172,113.0849,0.2953,0.2901,0.3018,0.2332,0.2291,0.2385,0.1229,0.1207,0.1257,MARCS
1636148068921376768,Gaia DR3 20959135462406400,20959135462406400,56133464,2016.0,43.44284397613784,0.10856876,9.335718309145488,0.10454412,4.1424198422552365,0.10779301,38.42939,60.73185,56.39739056877269,0.1220543,-22.53201981745841,0.13221619,0.12049525,0.48029545,0.104940005,0.42881536,-0.24602863,0.4693089,0.6919027,0.11364746,-0.009775248,0.32326022,106,106,102,4,0.006227029,4430.1,0.49830696,270.71036,31,False,1.2232503,,,,,,,,12,9,0.22230005,15,4,12,0.14321479,71.77903,22,0,0.99701214,,,,,,,,,False,117,206643643.57693112,432121.62,478.20712,4.8993115,12,24335335.644433707,122321.234,198.94612,6.8729486,13,294117707.74823844,1661080.1,177.06413,3.5765927,1.5410736,0.0,0.0,0.0,0.0,0.0,3.296356,1.9736371,1.3227189,22.091743,0.75213706,1.0,3.0,0.0,3.0,832.99634,,3.716445e-08,514.4656,1.9800472,3400.0,5.0,0.0,440.0,,,,3.105659,0.035329644,3.0,,NOT_AVAILABLE,166.28778977995768,-43.00515705724381,43.800622336829726,-6.953732713373648,False,False,0,False,False,False,False,False,False,True,False,1.0224748e-13,5.10721e-13,0.9999777,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 21859669845327488,21859669845327488,73765264,2016.0,41.236830226139006,0.2244134,10.113961719979088,0.20102054,37.5923954771885,0.24399392,154.07103,281.67337,278.64066947215184,0.30754897,-41.22217069212974,0.2548072,-0.19168088,0.44414064,0.006720803,0.13866131,-0.522967,0.24543823,0.539252,-0.04120182,-0.24792762,-0.021225948,114,114,111,3,4.800696,25233.512,1.1690279,1465.707,31,False,1.6517054,,,,,,,,13,10,0.4290864,15,4,4,0.06804211,78.63639,0,0,1.3437456,,,,,,,,,False,115,410628255.10352045,570059.0,720.32587,4.1537447,15,249201425.54522,339316.66,734.42145,4.347166,14,217213231.5605148,931576.5,233.16736,3.9056797,1.1358563,0.0,0.0,0.0,0.0,0.0,0.44148636,0.19342136,0.248065,29.530758,0.28397435,1.0,5.0,0.0,5.0,812.7751,,0.015345368,490.2972,1.1361465,7500.0,4.5,0.5,555.0,,,,3.8211694,0.0054382985,5.0,,NOT_AVAILABLE,163.2561780911177,-43.69363386202423,41.94266390093391,-5.567217272914809,False,False,0,False,False,False,False,False,False,True,False,1.2546702e-13,6.2670144e-13,0.997679,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 23420151723059200,23420151723059200,1093532448,2016.0,37.397324849783,0.06681028,9.565635854442906,0.04881605,10.691974170640917,0.07701657,138.82693,1.874501,-0.2675984750315508,0.08062151,1.8553018837422963,0.05639642,0.00458296,0.3289408,0.03765218,0.39959046,-0.11107565,0.28622776,0.21621272,0.41837442,0.33367625,0.25020608,124,124,123,1,12.055299,3140.6619,0.37388188,153.7555,31,True,1.616857,,,,,,,,14,11,0.119189076,15,5,12,0.051638484,81.27825,0,0,1.876335,,,,,,,,,False,133,87344482.11449352,75541.76,1156.2411,5.834278,15,39747236.39900468,118795.09,334.58652,6.340275,11,69255182.04464552,136390.36,507.77182,5.1467648,1.24796,0.0,6.0,0.0,8.0,0.0,1.19351,0.5059967,0.68751335,-10.537962,0.11940999,1.0,8.0,0.0,8.0,624.2873,,0.95747566,914.8875,0.23098278,4750.0,2.5,0.0,222.0,9.681261,0.5550075,7.0,4.906733,0.046508096,8.0,,NOT_AVAILABLE,159.2595353668574,-46.26787290192976,38.159507181458345,-4.919826083193539,False,False,0,False,False,False,False,False,True,True,False,1.0297042e-13,5.1433207e-13,0.9999062,5078.1567,5072.6626,5086.262,2.8342,2.826,2.8505,-0.1804,-0.1877,-0.1706,96.0621,95.4349,96.68,0.3817,0.3768,0.3878,0.3036,0.2996,0.3085,0.1611,0.1589,0.1638,MARCS
1636148068921376768,Gaia DR3 24525263988276224,24525263988276224,421125365,2016.0,36.204501672929474,0.15524277,10.610491886630948,0.09326636,4.248273226042387,0.15107903,28.119543,25.802198,20.97855232859297,0.231977,-15.021778233274963,0.11404928,-0.47038105,0.5028275,-0.47159043,0.5376359,-0.5257232,0.32073212,-0.39620388,-0.016308393,0.40661684,-0.5102102,103,103,100,3,2.2883456,6289.8228,0.5983011,368.45334,31,False,1.8018268,,,,,,,,12,9,0.34576327,14,6,9,0.048536003,83.0529,0,0,1.1668302,,,,,,,,,False,116,123504656.42370924,131552.8,938.82196,5.4581585,13,94166170.2771289,331688.03,283.8998,5.403805,11,48170951.54871383,105103.3,458.32007,5.5409327,1.1524838,0.0,0.0,0.0,0.0,0.0,-0.13712788,-0.054353714,-0.08277416,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,157.0275483979812,-45.98822277407512,37.37820206465616,-3.554623785635332,False,False,0,False,False,False,False,False,False,True,False,1.02153535e-13,5.102518e-13,0.99999976,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 25792554218535296,25792554218535296,867902808,2016.0,41.24047883463906,0.16001838,12.445372394055434,0.12277377,25.25221065407749,0.13958235,180.91263,149.62009,122.20336216793947,0.20080017,-86.32790660728324,0.18066952,-0.23403308,0.08846766,-0.31916916,0.26496598,-0.43334204,0.52376467,0.39143997,-0.16121916,-0.20102,0.35257223,97,97,93,4,4.0032105,7932.438,0.71695775,618.7817,31,False,1.6748265,,,,,,,,11,9,0.31895563,13,6,10,0.037934475,167.4483,0,0,1.312306,,,,,,,,,False,107,168505563.7293374,208779.67,807.09753,5.1208315,12,109758481.5257652,163490.08,671.34644,5.237447,10,86800190.0908578,568639.1,152.64548,4.9015937,1.1664817,0.0,0.0,0.0,0.0,0.0,0.3358531,0.116615295,0.2192378,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,161.43107341224336,-41.78591801174071,42.64777508955964,-3.344297863050968,False,False,0,False,False,False,False,False,False,True,False,1.0202512e-11,5.0961034e-11,1.0000273e-06,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 26484834227184896,26484834227184896,928504867,2016.0,39.15926754825287,0.80641055,12.447251091150015,0.329415,28.90260357723277,0.22168143,130.379,292.3027,279.47143285121086,0.8716063,-85.65389143322106,0.32172474,-0.90242404,-0.3098406,-0.95437384,0.88601905,0.22456867,0.8976204,-0.80559474,0.3760438,-0.16738634,-0.87187093,108,108,107,1,33.618397,30962.084,1.1386545,1706.2006,31,False,1.5869235,,,,,,,,12,9,1.5202258,14,7,6,0.062020935,80.37181,0,0,4.1127963,,,,,,,,,False,114,119723567.36012729,235134.81,509.1699,5.4919176,13,67213170.06912096,99493.88,675.5508,5.769906,10,73563037.64699112,276667.72,265.8895,5.0812464,1.1758437,0.0,0.0,0.0,0.0,0.0,0.68865967,0.27798843,0.41067123,8.355055,0.43771595,1.0,5.0,0.0,5.0,485.263,,4.45474e-10,896.8893,2.0236783,6250.0,4.0,-0.5,222.0,,,,4.9418187,0.008154077,5.0,,NOT_AVAILABLE,159.13847515288418,-42.90828135941015,40.70966103163708,-2.724217141169268,False,False,0,False,False,False,False,False,False,True,False,1.7308995e-13,8.6457566e-13,0.99296397,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 27257344224863360,27257344224863360,250274096,2016.0,45.18428219833366,0.05719197,10.8702441952459,0.04370415,6.229619667989063,0.060939528,102.22626,86.45613,79.8261513552614,0.06459561,-33.20314365609675,0.051641632,-0.112130016,0.31633803,0.16992158,0.03704873,-0.31131917,-0.009776976,0.23048289,0.17763163,0.0058697974,0.090929195,153,153,147,6,1.2943105,3725.9705,0.37629023,180.52573,31,True,1.3495588,,,,,,,,17,13,0.0913073,19,7,15,0.023637772,84.53717,4,0,1.0753722,,,,,,,,,False,162,154213024.26736924,113719.836,1356.0785,5.2170644,18,45287612.72889037,74126.336,610.9517,6.1985936,18,161796190.49371377,694442.0,232.98734,4.225475,1.3428425,0.0,0.0,0.0,0.0,0.0,1.9731188,0.98152924,0.99158955,17.622078,0.14927317,1.0,7.0,0.0,7.0,951.9245,,0.5552449,865.0945,0.4513569,4500.0,0.5,-1.0,111.0,,,,3.8571074,0.0050187055,7.0,,NOT_AVAILABLE,166.80251065072238,-40.73645346104343,45.896066257681824,-5.974578533904249,False,False,0,False,False,False,False,False,False,True,False,1.02690216e-13,5.1293247e-13,0.9999339,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 29407129975205888,29407129975205888,1688434650,2016.0,47.84125888774369,0.025048153,13.04791591368295,0.021153923,8.480912117787593,0.028271725,299.97858,22.520956,-15.386871316039876,0.032697875,16.44498772441362,0.026352061,0.10175653,0.11143964,-0.05304757,0.025206408,-0.24995041,-0.017770788,0.008770769,0.15319245,0.103928156,0.21352212,150,150,146,4,-0.7245535,650.8817,0.16007793,25.727678,31,True,1.474908,,,,,,,,17,14,0.04690948,18,8,3,0.16314045,148.55678,0,0,0.95483637,,,,,,,,,False,153,88125125.49083793,36524.74,2412.7517,5.8246174,16,39557631.62720432,69304.38,570.78107,6.3454666,15,69435286.05413425,131566.25,527.7591,5.1439447,1.2367973,0.0,0.0,0.0,0.0,0.0,1.2015219,0.5208492,0.68067265,7.945352,0.12168491,1.0,10.0,0.0,10.0,703.7834,,0.8467688,776.1399,0.37185907,4750.0,2.0,0.0,444.0,8.808582,0.67550117,10.0,4.903622,0.0065720915,10.0,,NOT_AVAILABLE,167.60691453817972,-37.40358796480231,49.00702522543653,-4.595365906071837,False,False,0,False,False,False,False,False,True,True,False,1.0241194e-13,5.115425e-13,0.99996144,4933.228,4929.0107,4937.262,2.6742,2.6713,2.677,-0.068,-0.0682,-0.0678,116.9741,116.587,117.3639,0.2524,0.2483,0.2563,0.1992,0.1959,0.2023,0.1048,0.103,0.1065,MARCS
1636148068921376768,Gaia DR3 29644521407738496,29644521407738496,1710571800,2016.0,46.598690564643306,0.07605337,13.186974198471711,0.08001453,10.17112465187081,0.092786506,109.618576,62.272926,-1.0692033954941058,0.093908824,-62.26374790450555,0.08774372,0.49117836,-0.27028063,0.14490904,0.46436957,-0.4382449,0.21962683,0.614076,0.25968018,-0.38224608,0.18813144,89,89,86,3,2.8452182,2299.626,0.380898,155.34868,31,True,1.4701045,,,,,,,,10,9,0.1508551,10,3,4,0.0089631155,114.87528,0,0,1.2272652,,,,,,,,,False,87,136227470.5465598,115431.39,1180.1597,5.351705,9,60496650.753651336,62570.332,966.8584,5.884214,9,107497382.15868448,636264.2,168.95087,4.6694007,1.2331877,0.0,0.0,0.0,0.0,0.0,1.2148132,0.53250885,0.6823044,-15.627846,0.13350731,1.0,7.0,0.0,6.0,718.88806,,0.619366,915.74207,0.46380234,4750.0,2.5,0.0,222.0,7.3839073,0.5852589,6.0,4.4384303,0.023129104,7.0,,NOT_AVAILABLE,166.3133104808768,-38.06479023863585,47.876542264869485,-4.133626452028143,False,False,0,False,False,False,False,False,False,True,False,1.0252385e-13,5.1210143e-13,0.99995047,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 33141999176254080,33141999176254080,1389419952,2016.0,41.1373966627468,0.1500432,15.311787711394173,0.12172735,5.786706135390988,0.16063729,36.02343,16.499893,2.941935396460888,0.17192754,-16.23550158241043,0.124309264,-0.009009526,0.23134479,-0.11814376,0.33670396,-0.21150725,0.25258598,0.32801372,0.30168965,0.014994555,0.0032843114,124,124,124,0,24.046576,21492.098,0.9005117,1121.1525,31,False,1.7596117,,,,,,,,14,11,0.24347046,16,6,12,0.4065137,167.42722,0,0,2.9078586,,,,,,,,,False,128,94635089.18951473,136132.42,695.1694,5.7472363,15,68726466.61283983,126305.125,544.1305,5.7457323,13,40495226.516415566,198306.06,204.20569,5.729386,1.1541352,0.0,0.0,0.0,0.0,0.0,0.016346455,-0.0015039444,0.017850399,18.013584,1.5416833,1.0,8.0,0.0,8.0,432.91077,3.689737,0.00012284161,916.6443,8.99658,10500.0,4.5,0.25,555.0,196.94788,5.229114,7.0,5.7177916,0.005653465,8.0,478.65234,VARIABLE,159.21896085992438,-39.46026682500931,43.41145946436027,-0.5795316803913914,False,False,0,False,False,True,True,False,True,True,False,1.06480756e-13,5.3186606e-13,0.9995622,10919.656,10759.3125,11020.36,3.6194,3.6003,3.6352,-1.3876,-1.3901,-1.3646,169.3241,166.8654,172.2146,0.162,0.1489,0.1693,0.1571,0.1442,0.1643,0.0839,0.077,0.0878,A
1636148068921376768,Gaia DR3 33260918230834048,33260918230834048,1353003298,2016.0,42.87341327035664,0.14917892,15.081958079042348,0.094581895,7.051947557101,0.13397594,52.635925,38.54717,29.63576145467988,0.22662519,-24.64966277863568,0.12370878,-0.3251031,-0.07344315,-0.31960407,0.282299,-0.2135622,0.17847441,-0.018939296,0.37102133,-0.10939681,-0.37502915,106,106,105,1,-1.4731721,7521.313,0.7142422,527.4643,31,False,1.9374688,,,,,,,,12,10,0.32897568,14,6,7,0.32905108,153.60374,0,0,0.89444745,,,,,,,,,False,108,118771259.29115473,112070.97,1059.7861,5.5005884,12,90853300.7359119,124345.17,730.65405,5.4426904,11,46640906.97877806,85141.0,547.80786,5.575978,1.1576387,0.0,0.0,0.0,1.0,0.0,-0.13328743,-0.057898045,-0.075389385,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,161.17487205376798,-38.71535071877284,44.94416628921952,-1.294327224802145,False,False,0,False,False,False,False,False,False,True,False,1.02116266e-13,5.100656e-13,0.9999998,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 33982335297474560,33982335297474560,750299590,2016.0,46.16928473832952,0.107262395,15.85561411883447,0.0822422,6.216421858809096,0.1114449,55.78023,92.938934,-13.53090014614268,0.1280759,-91.94868143377634,0.096878216,-0.062221717,-0.17948067,0.08298644,-0.012837992,-0.31265774,0.028872292,0.12805343,-0.022656877,0.15943687,-0.06593564,115,115,115,0,28.5132,8016.9883,0.6437689,461.6775,31,False,1.6285263,,,,,,,,13,11,0.17790002,15,8,14,0.11873863,165.2565,0,0,3.441712,,,,,,,,,False,131,79156735.906133,77050.375,1027.3374,5.9411473,15,29925130.873596337,51188.805,584.603,6.6484523,14,70378701.28692436,162931.19,431.95352,5.1292925,1.2671547,0.0,0.0,0.0,0.0,0.0,1.5191598,0.70730495,0.81185484,-31.274084,0.16974895,1.0,5.0,0.0,5.0,513.28674,,0.103120856,798.8129,0.60170746,4250.0,1.0,0.0,444.0,,,,4.830654,0.0064939405,5.0,,NOT_AVAILABLE,163.83764971859003,-36.22058525589812,48.210510126205406,-1.4534867163005687,False,False,0,False,False,False,False,False,False,True,False,1.0216595e-13,5.103138e-13,0.9999858,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 36290072767519232,36290072767519232,1496016267,2016.0,57.067886248816585,0.10313798,11.143196305561473,0.06465442,7.30711506934553,0.120535105,60.6223,33.194294,23.847663538764955,0.13521817,-23.09004234751211,0.084549844,-0.044199757,0.06175944,0.11958445,0.0547936,-0.14402293,-0.0076093925,0.70669955,0.37655056,-0.28312266,-0.16580491,396,396,381,15,3.1271868,37484.016,0.7835042,1262.9618,31,False,1.8112475,,,,,,,,45,14,0.19267994,53,7,13,0.14420873,90.60454,0,0,1.115258,,,,,,,,,True,434,179238562.37208566,145265.81,1233.8661,5.053788,52,138247211.23779002,94424.44,1464.1041,4.9869013,45,68284618.07302266,91955.44,742.5838,5.1620884,1.1522734,0.0,0.0,0.0,32.0,0.0,-0.17518711,-0.0668869,-0.10830021,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,177.17132330239843,-32.53396751530472,57.34900951806154,-8.64153050776229,False,False,0,False,False,False,False,False,False,True,False,1.02153535e-13,5.102518e-13,0.99999976,,,,,,,,,,,,,,,,,,,,,,
